0.000000,0.000000
0.100000,0.980000
0.200000,1.950200
0.300000,2.910698
0.400000,3.861591
0.500000,4.802975
0.600000,5.734945
0.700000,6.657596
0.800000,7.571020
0.900000,8.475310
1.000000,9.370557
1.100000,10.256851
1.200000,11.134283
1.300000,12.002940
1.400000,12.862910
1.500000,13.714281
1.600000,14.557138
1.700000,15.391567
1.800000,16.217651
1.900000,17.035475
2.000000,17.845120
2.100000,18.646669
2.200000,19.440202
2.300000,20.225800
2.400000,21.003542
2.500000,21.773507
2.600000,22.535772
2.700000,23.290414
2.800000,24.037510
2.900000,24.777135
3.000000,25.509363
3.100000,26.234270
3.200000,26.951927
3.300000,27.662408
3.400000,28.365784
3.500000,29.062126
3.600000,29.751505
3.700000,30.433990
3.800000,31.109650
3.900000,31.778553
4.000000,32.440768
4.100000,33.096360
4.200000,33.745396
4.300000,34.387942
4.400000,35.024063
4.500000,35.653822
4.600000,36.277284
4.700000,36.894511
4.800000,37.505566
4.900000,38.110511
5.000000,38.709405
5.100000,39.302311
5.200000,39.889288
5.300000,40.470395
5.400000,41.045691
5.500000,41.615235
5.600000,42.179082
5.700000,42.737291
5.800000,43.289918
5.900000,43.837019
6.000000,44.378649
6.100000,44.914863
6.200000,45.445714
6.300000,45.971257
6.400000,46.491544
6.500000,47.006629
6.600000,47.516562
6.700000,48.021397
6.800000,48.521183
6.900000,49.015971
7.000000,49.505811
7.100000,49.990753
7.200000,50.470846
7.300000,50.946137
7.400000,51.416676
7.500000,51.882509
7.600000,52.343684
7.700000,52.800247
7.800000,53.252245
7.900000,53.699722
8.000000,54.142725
8.100000,54.581298
8.200000,55.015485
8.300000,55.445330
8.400000,55.870877
8.500000,56.292168
8.600000,56.709246
8.700000,57.122154
8.800000,57.530932
8.900000,57.935623
9.000000,58.336267
9.100000,58.732904
9.200000,59.125575
9.300000,59.514319
9.400000,59.899176
9.500000,60.280184
9.600000,60.657382
9.700000,61.030809
9.800000,61.400501
9.900000,61.766496
10.000000,62.128831
10.100000,62.487542
10.200000,62.842667
10.300000,63.194240
10.400000,63.542298
10.500000,63.886875
10.600000,64.228006
10.700000,64.565726
10.800000,64.900069
10.900000,65.231068
11.000000,65.558757
11.100000,65.883170
11.200000,66.204338
11.300000,66.522295
11.400000,66.837072
11.500000,67.148701
11.600000,67.457214
11.700000,67.762642
11.800000,68.065015
11.900000,68.364365
12.000000,68.660722
12.100000,68.954114
12.200000,69.244573
12.300000,69.532128
12.400000,69.816806
12.500000,70.098638
12.600000,70.377652
12.700000,70.653875
12.800000,70.927337
12.900000,71.198063
13.000000,71.466083
13.100000,71.731422
13.200000,71.994108
13.300000,72.254166
13.400000,72.511625
13.500000,72.766509
13.600000,73.018843
13.700000,73.268655
13.800000,73.515968
13.900000,73.760809
14.000000,74.003201
14.100000,74.243169
14.200000,74.480737
14.300000,74.715930
14.400000,74.948770
14.500000,75.179283
14.600000,75.407490
14.700000,75.633415
14.800000,75.857081
14.900000,76.078510
15.000000,76.297725
15.100000,76.514748
15.200000,76.729600
15.300000,76.942304
15.400000,77.152881
15.500000,77.361352
15.600000,77.567739
15.700000,77.772061
15.800000,77.974341
15.900000,78.174597
16.000000,78.372851
16.100000,78.569123
16.200000,78.763432
16.300000,78.955797
16.400000,79.146239
16.500000,79.334777
16.600000,79.521429
16.700000,79.706215
16.800000,79.889153
16.900000,80.070261
17.000000,80.249559
17.100000,80.427063
17.200000,80.602792
17.300000,80.776764
17.400000,80.948997
17.500000,81.119507
17.600000,81.288312
17.700000,81.455429
17.800000,81.620874
17.900000,81.784666
18.000000,81.946819
18.100000,82.107351
18.200000,82.266277
18.300000,82.423614
18.400000,82.579378
18.500000,82.733585
